stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,block
0.2500000000,5.5000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,5.7500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,6.0000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,6.2500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,6.5000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,6.7500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,7.0000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,7.2500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,7.5000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,7.7500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
