stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
2.0000000000,3.7500000000,125.0000000000,48390.0000000000,240.0000000000,125.0000000000,240.0000000000,1337.0000000000,4503.4723000000,2066.0322856998,157.2060000000,1908.8262856998,2437.4400143002,2.4374400143,47.0833333333,1.1211618384,1.2265903509,1.8441459961,2182.8608106599,2.1075649510,10.1560000596,106.1125000000,94.0000000000,44.0000000000,102.0000000000,187.1500000000,350.9062500000
1.0000000000,4.0000000000,125.0000000000,48390.0000000000,322.0000000000,125.0000000000,322.0000000000,1255.0000000000,4958.2504000000,2773.9749718397,211.9250000000,2562.0499718397,2184.2754281603,2.1842754282,34.7826086957,1.1083346941,1.2223635138,1.9111499477,2008.6421442600,1.9403366614,6.7834640626,67.3944099379,195.0000000000,36.0000000000,91.0000000000,94.0217391304,376.0869565217
1.5000000000,5.7500000000,125.0000000000,48390.0000000000,233.0000000000,125.0000000000,233.0000000000,1344.0000000000,4537.3404000000,2006.3052658798,153.0130000000,1853.2922658798,2531.0351341202,2.5310351341,40.3433476395,1.1435363951,1.2168770051,1.9606841432,3488.8054425199,3.3122771961,10.8628117344,110.6309012876,111.0000000000,17.0000000000,105.0000000000,140.7231759657,539.4388412017
2.2500000000,5.0000000000,125.0000000000,48390.0000000000,205.0000000000,125.0000000000,205.0000000000,1372.0000000000,4410.0300000000,1765.1233077598,134.8690000000,1630.2543077598,2644.9066922402,2.6449066922,46.8292682927,1.1457199430,1.2164328388,1.9370867381,3989.7532718599,3.7781766372,12.9019838646,133.4146341463,72.0000000000,24.0000000000,109.0000000000,211.4670731707,469.9268292683
2.2500000000,5.7500000000,125.0000000000,48390.0000000000,200.0000000000,125.0000000000,200.0000000000,1377.0000000000,4401.8363000000,1722.2178591398,131.5160000000,1590.7018591398,2679.6184408602,2.6796184409,46.5000000000,1.1529707280,1.2021426501,1.9576741947,4074.7623214399,3.8543079504,13.3980922043,138.2800000000,69.0000000000,16.0000000000,115.0000000000,211.3650000000,540.1550000000
1.0000000000,3.7500000000,125.0000000000,48390.0000000000,326.0000000000,125.0000000000,326.0000000000,1251.0000000000,4889.5449000000,2808.9291291397,215.0400000000,2593.8891291397,2080.6157708603,2.0806157709,34.9693251534,1.1020075341,1.1881784320,1.8454272888,1756.7221836399,1.7012821570,6.3822569658,65.5460122699,197.0000000000,40.0000000000,89.0000000000,94.2331288344,353.3742331288
1.7500000000,6.0000000000,125.0000000000,48390.0000000000,212.0000000000,125.0000000000,212.0000000000,1365.0000000000,4221.8878000000,1825.4219131598,139.1600000000,1686.2619131598,2396.4658868402,2.3964658868,42.9245283019,1.1428364363,1.1857634928,1.8713444170,2972.4091281599,2.8439535519,11.3040843719,125.2405660377,88.0000000000,14.0000000000,110.0000000000,164.1037735849,562.6415094340
2.2500000000,4.5000000000,125.0000000000,48390.0000000000,216.0000000000,125.0000000000,216.0000000000,1361.0000000000,4269.2434000000,1859.7032937198,141.7360000000,1717.9672937198,2409.5401062802,2.4095401063,46.7592592593,1.1261866879,1.1675970456,1.8250474178,2759.7392272999,2.6498162551,11.1552782698,123.4305555556,77.0000000000,32.0000000000,107.0000000000,210.9166666667,421.8333333333
1.5000000000,6.2500000000,125.0000000000,48390.0000000000,228.0000000000,125.0000000000,228.0000000000,1349.0000000000,4346.3722000000,1963.5072070398,149.9680000000,1813.5392070398,2382.8649929602,2.3828649930,40.3508771930,1.1375439404,1.1650714854,1.8465906956,3446.7970425199,3.2783135423,10.4511622498,113.2236842105,109.0000000000,14.0000000000,105.0000000000,140.9473684211,587.2807017544
1.7500000000,6.5000000000,125.0000000000,48390.0000000000,207.0000000000,125.0000000000,207.0000000000,1370.0000000000,4121.3946000000,1782.4815333198,136.0450000000,1646.4365333198,2338.9130666802,2.3389130667,42.5120772947,1.1397829636,1.1645722667,1.8258613788,3043.8904192399,2.9119576457,11.2990969405,128.2850241546,88.0000000000,12.0000000000,107.0000000000,164.3055555556,610.2777777778
