stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,9.0000000000,188.0000000000,72960.0000000000,717.0000000000,188.0000000000,500.9688000000,6134.5477302394,433.3210000000,5701.2267302394,-5633.5789302394,12185.9972182401,-17819.5761484795,15.7601115760,0.6838544933,-3.2166670788,5957.3889282395,-0.9456456508,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,584.0000000000,1.0000000000,132.0000000000,-5633.5789302394,-625.9532144710,-687.1643898399,281.6749124285,2,717.0000000000,188.0000000000,6134.5477302394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.2500000000,188.0000000000,72960.0000000000,716.0000000000,188.0000000000,545.4688000000,6125.9648102394,432.6840000000,5693.2808102394,-5580.4960102394,12207.7515682401,-17788.2475784795,15.7821229050,0.6862818563,-3.1559598057,5904.3060082395,-0.9451569757,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,583.0000000000,1.0000000000,132.0000000000,-5580.4960102394,-620.0551122488,-687.1643898399,282.8630842133,2,716.0000000000,188.0000000000,6125.9648102394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.5000000000,188.0000000000,72960.0000000000,716.0000000000,188.0000000000,567.2188000000,6125.9604602394,432.6840000000,5693.2764602394,-5558.7416602394,12229.5059182401,-17788.2475784795,15.7821229050,0.6875048182,-3.1308892386,5882.5516582395,-0.9449541599,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,583.0000000000,1.0000000000,132.0000000000,-5558.7416602394,-617.6379622488,-687.1643898399,283.3840444470,2,716.0000000000,188.0000000000,6125.9604602394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.7500000000,188.0000000000,72960.0000000000,716.0000000000,188.0000000000,588.9688000000,6125.9561102394,432.6840000000,5693.2721102394,-5536.9873102394,12251.2602682401,-17788.2475784795,15.7821229050,0.6887277802,-3.1057247347,5860.7973082395,-0.9447498385,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,583.0000000000,1.0000000000,132.0000000000,-5536.9873102394,-615.2208122488,-687.1643898399,283.9246275191,2,716.0000000000,188.0000000000,6125.9561102394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,10.0000000000,188.0000000000,72960.0000000000,716.0000000000,188.0000000000,610.7188000000,6125.9517602394,432.6840000000,5693.2677602394,-5515.2329602394,12273.0146182401,-17788.2475784795,15.7821229050,0.6899507421,-3.0804778078,5839.0429582395,-0.9445439946,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,583.0000000000,1.0000000000,132.0000000000,-5515.2329602394,-612.8036622488,-687.1643898399,284.4847215666,2,716.0000000000,188.0000000000,6125.9517602394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,10.2500000000,188.0000000000,72960.0000000000,716.0000000000,188.0000000000,632.4688000000,6125.9474102394,432.6840000000,5693.2634102394,-5493.4786102394,12294.7689682401,-17788.2475784795,15.7821229050,0.6911737041,-3.0551597449,5817.2886082395,-0.9443366111,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,583.0000000000,1.0000000000,132.0000000000,-5493.4786102394,-610.3865122488,-687.1643898399,285.0642115840,2,716.0000000000,188.0000000000,6125.9474102394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,10.5000000000,188.0000000000,72960.0000000000,716.0000000000,188.0000000000,654.2188000000,6125.9430602394,432.6840000000,5693.2590602394,-5471.7242602394,12316.5233182401,-17788.2475784795,15.7821229050,0.6923966661,-3.0297815953,5795.5342582395,-0.9441276708,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,583.0000000000,1.0000000000,132.0000000000,-5471.7242602394,-607.9693622488,-687.1643898399,285.6629795326,2,716.0000000000,188.0000000000,6125.9430602394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,10.7500000000,188.0000000000,72960.0000000000,716.0000000000,188.0000000000,675.9688000000,6125.9387102394,432.6840000000,5693.2547102394,-5449.9699102394,12338.2776682401,-17788.2475784795,15.7821229050,0.6936196280,-3.0043541607,5773.7799082395,-0.9439171560,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,583.0000000000,1.0000000000,132.0000000000,-5449.9699102394,-605.5522122488,-687.1643898399,286.2809044508,2,716.0000000000,188.0000000000,6125.9387102394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,11.0000000000,188.0000000000,72960.0000000000,716.0000000000,188.0000000000,697.7188000000,6125.9343602394,432.6840000000,5693.2503602394,-5428.2155602394,12360.0320182401,-17788.2475784795,15.7821229050,0.6948425900,-2.9788879869,5752.0255582395,-0.9437050488,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,583.0000000000,1.0000000000,132.0000000000,-5428.2155602394,-603.1350622488,-687.1643898399,286.9178625654,3,716.0000000000,188.0000000000,6125.9343602394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,11.2500000000,188.0000000000,72960.0000000000,716.0000000000,188.0000000000,719.4688000000,6125.9300102394,432.6840000000,5693.2460102394,-5406.4612102394,12381.7863682401,-17788.2475784795,15.7821229050,0.6960655519,-2.9533933555,5730.2712082395,-0.9434913312,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,583.0000000000,1.0000000000,132.0000000000,-5406.4612102394,-600.7179122488,-687.1643898399,287.5737274044,3,716.0000000000,188.0000000000,6125.9300102394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
