stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,one_se,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,5.2500000000,188.0000000000,72960.0000000000,1192.0000000000,187.0000000000,-3379.9211000000,9794.5541088189,366.7440000000,9427.8101088189,-13174.4752088189,7632.3787838201,-20806.8539926390,8.6409395973,0.3668204134,-10.8316467792,13332.8924397590,-0.9881183148,21.7865192560,22.1384900000,9244.5906789001,6587.5350185800,1079.0000000000,12.0000000000,101.0000000000,-13174.4752088189,-1463.8305787577,-1324.9797217599,136.5329993384,0,1192.0000000000,187.0000000000,9794.5541088189,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,5.5000000000,188.0000000000,72960.0000000000,1180.0000000000,187.0000000000,-3351.6411000000,9696.3459073789,363.1880000000,9333.1579073789,-13047.9870073789,7538.0333798201,-20586.0203871990,8.6440677966,0.3661724431,-10.5357895033,13206.4042383190,-0.9880045145,21.7911943959,22.1384900000,9244.5906789001,6587.5350185800,1067.0000000000,11.0000000000,102.0000000000,-13047.9870073789,-1449.7763341532,-1312.4822217599,142.7123577443,0,1180.0000000000,187.0000000000,9696.3459073789,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,5.7500000000,188.0000000000,72960.0000000000,1174.0000000000,187.0000000000,-3258.6511000000,9647.4051073789,361.4870000000,9285.9181073789,-12906.0562073789,7588.1771618201,-20494.2333691990,8.6030664395,0.3702591371,-10.2807946145,13064.4734383190,-0.9878741970,21.7911943959,22.1384900000,9244.5906789001,6587.5350185800,1062.0000000000,9.0000000000,103.0000000000,-12906.0562073789,-1434.0062452643,-1299.9847217599,144.2254680461,0,1174.0000000000,187.0000000000,9647.4051073789,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,6.0000000000,188.0000000000,72960.0000000000,1169.0000000000,187.0000000000,-3216.6811000000,9606.1184693789,360.0310000000,9246.0874693789,-12822.7995693789,7578.1610678201,-20400.9606371990,8.6398631309,0.3714609916,-10.1103019055,12981.2168003190,-0.9877964267,21.7911943959,22.1384900000,9244.5906789001,6587.5350185800,1057.0000000000,8.0000000000,104.0000000000,-12822.7995693789,-1424.7555077088,-1287.4872217599,143.7180325186,0,1169.0000000000,187.0000000000,9606.1184693789,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,6.2500000000,188.0000000000,72960.0000000000,1167.0000000000,187.0000000000,-3129.2811000000,9589.6618773789,359.3660000000,9230.2958773789,-12718.9429773789,7641.8003978201,-20360.7433751990,8.6546700943,0.3753203042,-9.8974954332,12877.3602083190,-0.9876980042,21.7911943959,22.1384900000,9244.5906789001,6587.5350185800,1055.0000000000,7.0000000000,105.0000000000,-12718.9429773789,-1413.2158863754,-1254.4750877599,143.1168348151,0,1167.0000000000,187.0000000000,9589.6618773789,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,6.5000000000,188.0000000000,72960.0000000000,1164.0000000000,187.0000000000,-3019.5311000000,9565.0708220989,358.4840000000,9206.5868220989,-12584.6019220989,7720.0426478201,-20304.6445699190,8.6769759450,0.3802106765,-9.6362850721,12743.0191530390,-0.9875683126,21.7911943959,22.1384900000,9244.5906789001,6587.5350185800,1052.0000000000,7.0000000000,105.0000000000,-12584.6019220989,-1398.2891024554,-1221.4559604799,144.8867029240,0,1164.0000000000,187.0000000000,9565.0708220989,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,6.7500000000,188.0000000000,72960.0000000000,1155.0000000000,187.0000000000,-2838.7811000000,9491.0338568989,355.6140000000,9135.4198568989,-12329.8149568989,7798.2848978201,-20128.0998547190,8.7445887446,0.3874327410,-9.1706571823,12488.2321878390,-0.9873146792,21.7959101269,22.1384900000,9244.5906789001,6587.5350185800,1043.0000000000,7.0000000000,105.0000000000,-12329.8149568989,-1369.9794396554,-1208.9584604799,137.7611780785,0,1155.0000000000,187.0000000000,9491.0338568989,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,7.0000000000,188.0000000000,72960.0000000000,1155.0000000000,187.0000000000,-2808.2911000000,9491.0320548989,355.6140000000,9135.4180548989,-12299.3231548989,7828.7766998201,-20128.0998547190,8.7445887446,0.3889476283,-9.1151933011,12457.7403858390,-0.9872836304,21.7959101269,22.1384900000,9244.5906789001,6587.5350185800,1043.0000000000,6.0000000000,106.0000000000,-12299.3231548989,-1366.5914616554,-1196.4609604799,141.4450884422,0,1155.0000000000,187.0000000000,9491.0320548989,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,7.2500000000,188.0000000000,72960.0000000000,1153.0000000000,187.0000000000,-2721.7911000000,9474.5079328989,355.0470000000,9119.4609328989,-12196.2990328989,7895.0213498201,-20091.3203827190,8.7597571552,0.3929568191,-8.9291199222,12354.7162638390,-0.9871775905,21.7959101269,22.1384900000,9244.5906789001,6587.5350185800,1041.0000000000,6.0000000000,106.0000000000,-12196.2990328989,-1355.1443369888,-1194.0801924799,144.3564453240,0,1153.0000000000,187.0000000000,9474.5079328989,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,7.5000000000,188.0000000000,72960.0000000000,1146.0000000000,187.0000000000,-2734.8426000000,9417.6626871990,353.0870000000,9064.5756871990,-12152.5052871989,7811.9346395201,-19964.4399267190,8.8132635253,0.3912924514,-8.8200327138,12310.9225181391,-0.9871319773,21.7959101269,22.1384900000,9244.5906789001,6587.5350185800,1034.0000000000,5.0000000000,107.0000000000,-12152.5052871990,-1350.2783652443,-1194.0801924799,143.0095048741,0,1146.0000000000,187.0000000000,9417.6626871990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
