stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,7.7500000000,188.0000000000,72960.0000000000,864.0000000000,187.0000000000,974.4599000000,7263.0648750993,402.7170000000,6860.3478750993,-6288.6049750993,12315.0200906401,-18603.6250657394,13.1944444444,0.6619688393,-4.0055248833,6430.4112843193,-0.9779475522,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,741.0000000000,1.0000000000,122.0000000000,-6288.6049750993,-698.7338861221,-878.5287171599,290.6463425214,4,864.0000000000,187.0000000000,7263.0648750993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.0000000000,188.0000000000,72960.0000000000,863.0000000000,187.0000000000,1006.2099000000,7254.7226530993,402.2690000000,6852.4536530993,-6248.5127530993,12330.7732406401,-18579.2859937394,13.2097334878,0.6636839136,-3.9665518787,6390.3190623193,-0.9778091973,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,740.0000000000,1.0000000000,122.0000000000,-6248.5127530993,-694.2791947888,-878.5287171599,292.1064577874,4,863.0000000000,187.0000000000,7254.7226530993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.2500000000,188.0000000000,72960.0000000000,862.0000000000,187.0000000000,1037.9599000000,7246.3863190993,401.8210000000,6844.5653190993,-6208.4264190993,12346.5263906401,-18554.9528097394,13.2250580046,0.6654032763,-3.9259488731,6350.2327283193,-0.9776691162,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,739.0000000000,1.0000000000,122.0000000000,-6208.4264190993,-689.8251576777,-878.5287171599,293.6266741730,4,862.0000000000,187.0000000000,7246.3863190993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.5000000000,188.0000000000,72960.0000000000,862.0000000000,187.0000000000,1053.7099000000,7246.3831690993,401.8210000000,6844.5621690993,-6192.6732690993,12362.2795406401,-18554.9528097394,13.2250580046,0.6662522760,-3.9095657106,6334.4795783193,-0.9776135818,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,739.0000000000,1.0000000000,122.0000000000,-6192.6732690993,-688.0748076777,-878.5287171599,294.2403943705,4,862.0000000000,187.0000000000,7246.3831690993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.7500000000,188.0000000000,72960.0000000000,862.0000000000,187.0000000000,1069.4599000000,7246.3800190993,401.8210000000,6844.5590190993,-6176.9201190993,12378.0326906401,-18554.9528097394,13.2250580046,0.6671012757,-3.8929506525,6318.7264283193,-0.9775577704,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,739.0000000000,1.0000000000,122.0000000000,-6176.9201190993,-686.3244576777,-878.5287171599,294.8632276546,4,862.0000000000,187.0000000000,7246.3800190993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.0000000000,188.0000000000,72960.0000000000,862.0000000000,187.0000000000,963.6199000000,7246.4011870993,401.8210000000,6844.5801870993,-6282.7812870993,12272.1715226401,-18554.9528097394,13.2250580046,0.6613959975,-3.9999688676,6424.5875963193,-0.9779275623,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,739.0000000000,0.0000000000,123.0000000000,-6282.7812870993,-698.0868096777,-878.5287171599,290.8546545023,4,862.0000000000,187.0000000000,7246.4011870993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.2500000000,188.0000000000,72960.0000000000,862.0000000000,187.0000000000,963.6199000000,7246.4011870993,401.8210000000,6844.5801870993,-6282.7812870993,12272.1715226401,-18554.9528097394,13.2250580046,0.6613959975,-3.9999688676,6424.5875963193,-0.9779275623,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,739.0000000000,0.0000000000,123.0000000000,-6282.7812870993,-698.0868096777,-878.5287171599,290.8546545023,4,862.0000000000,187.0000000000,7246.4011870993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.5000000000,188.0000000000,72960.0000000000,862.0000000000,187.0000000000,963.6199000000,7246.4011870993,401.8210000000,6844.5801870993,-6282.7812870993,12272.1715226401,-18554.9528097394,13.2250580046,0.6613959975,-3.9999688676,6424.5875963193,-0.9779275623,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,739.0000000000,0.0000000000,123.0000000000,-6282.7812870993,-698.0868096777,-878.5287171599,290.8546545023,4,862.0000000000,187.0000000000,7246.4011870993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.7500000000,188.0000000000,72960.0000000000,862.0000000000,187.0000000000,963.6199000000,7246.4011870993,401.8210000000,6844.5801870993,-6282.7812870993,12272.1715226401,-18554.9528097394,13.2250580046,0.6613959975,-3.9999688676,6424.5875963193,-0.9779275623,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,739.0000000000,0.0000000000,123.0000000000,-6282.7812870993,-698.0868096777,-878.5287171599,290.8546545023,4,862.0000000000,187.0000000000,7246.4011870993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,10.0000000000,188.0000000000,72960.0000000000,862.0000000000,187.0000000000,963.6199000000,7246.4011870993,401.8210000000,6844.5801870993,-6282.7812870993,12272.1715226401,-18554.9528097394,13.2250580046,0.6613959975,-3.9999688676,6424.5875963193,-0.9779275623,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,739.0000000000,0.0000000000,123.0000000000,-6282.7812870993,-698.0868096777,-878.5287171599,290.8546545023,4,862.0000000000,187.0000000000,7246.4011870993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
