period,stop_usd,max_holding_bars,sessions,raw_bars,trades,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,net_sharpe,net_sortino,profit_factor,positive_net_pnl_mass_usd,trade_cvar5_loss_usd,worst_trade_loss_usd,win_rate_pct,max_drawdown_usd_mtm,max_drawdown_pct_mtm,return_over_mtm_dd,avg_net_trade,avg_duration_bars,stops,targets,time_stops,forced_eod,final_equity,base_winner_count,matched_base_winner_count,base_winner_net_usd,base_winner_gross_usd,retained_base_winner_net_usd,retained_base_winner_gross_usd,core_winner_net_retention_pct,core_winner_gross_retention_pct,clipped_base_winner_net_usd,clipped_base_winner_gross_usd,overlay_net_on_base_winners_usd,base_loser_count,matched_base_loser_count,base_loser_net_usd,overlay_net_on_base_losers_usd,avoided_base_loser_loss_usd,avoided_worst5_base_loser_loss_usd,net_pnl_delta_vs_base,net_pnl_pct_of_base,sharpe_delta_vs_base,profit_factor_delta_vs_base,mdd_reduction_usd_vs_base,mdd_reduction_pct_vs_base,trade_cvar5_reduction_usd_vs_base,trade_cvar5_reduction_pct_vs_base,worst_trade_reduction_usd_vs_base,worst_trade_reduction_pct_vs_base,positive_net_pnl_mass_delta_vs_base,return_over_dd_delta_vs_base,utility_delta_usd,development_net_non_degradation_gate,is_baseline
development,6.750000000000,,125,48390,207,207,1397,3256.815799999992,1805.475340559813,156.800000000000,1648.675340559813,1451.340459440177,1.451340459440,0.780887641162,0.994552174442,1.117520256058,13801.045166680107,524.615996343635,771.627505999997,61.352657004831,1932.612662679981,1.910587369729,0.750973274400,7.011306567344,133.768115942029,3,100,0,104,101451.340459440180,130,127,14089.668316840107,15223.666399999993,13801.045166680105,14908.827199999994,97.951526298067,97.931909490607,288.623150160001,314.839199999999,13801.045166680105,80,80,-12070.882355819933,-12349.704707239929,-278.822351419996,-121.903641439998,-567.445501579997,71.891745210411,-0.375407076291,-0.049724018346,-207.056020399992,-11.999375466830,-25.347486492727,-5.076924739415,-169.533899999998,-28.157399166933,-288.623150160000,-0.418959900527,-856.068651739999,False,False
development,5.750000000000,330.000000000000,125,48390,212,212,1392,3163.496699999986,1848.930348339807,160.482000000000,1688.448348339807,1314.566351660177,1.314566351660,0.732015177816,0.951056164771,1.104426707698,13902.977694280104,506.340616014544,658.604905999999,60.377358490566,1914.881539280002,1.887886195999,0.686500091360,6.200784677642,130.037735849057,5,100,7,100,101314.566351660178,130,128,14089.668316840107,15223.666399999993,13902.977694280105,15019.525199999993,98.674982133278,98.659053642952,186.690622560001,204.141200000000,13902.977694280105,80,80,-12070.882355819933,-12329.663914619930,-258.781558799998,22.686732200001,-704.219609359997,65.116677896644,-0.424279539637,-0.062817566706,-189.324897000013,-10.971815839662,-7.072106163636,-1.416493534861,-56.511300000000,-9.385799722311,-186.690622560003,-0.483433083567,-886.372885479998,False,False
development,4.500000000000,300.000000000000,125,48390,222,222,1382,3221.399199999978,1936.034228519800,168.049000000000,1767.985228519800,1285.364971480177,1.285364971480,0.706415573762,0.909910785987,1.098229650932,14370.670266640107,458.097978929999,517.326655999997,59.909909909910,2104.309341879984,2.076689974666,0.610825103467,5.789932303965,122.896396396396,9,104,12,97,101285.364971480172,130,128,14089.668316840107,15223.666399999993,13731.843084640102,14848.345399999989,97.460371499503,97.534621489078,357.825232200004,375.321000000004,13731.843084640102,80,79,-12070.882355819933,-11642.957029799934,427.925326019998,873.930872719999,-733.420989539997,63.670195667035,-0.449879143691,-0.069014623473,-378.752699599994,-21.949595296944,41.170530920909,8.246170168674,84.766950000002,14.078699583467,281.001949800000,-0.559108071461,-895.874781735547,False,False
development,7.000000000000,,125,48390,207,207,1397,3177.315799999992,1805.481040559815,156.800000000000,1648.681040559815,1371.834759440175,1.371834759440,0.732440282934,0.927766631623,1.110371834935,13801.045166680107,531.843787252726,799.883155999999,61.352657004831,1958.107562679987,1.936332601498,0.700592135788,6.627221060097,133.826086956522,3,100,0,104,101371.834759440171,130,127,14089.668316840107,15223.666399999993,13801.045166680105,14908.827199999994,97.951526298067,97.931909490607,288.623150160001,314.839199999999,13801.045166680105,80,80,-12070.882355819933,-12429.210407239931,-358.328051419998,-175.914441439999,-646.951201579999,67.953452516924,-0.423854434519,-0.056872439469,-232.550920399997,-13.476863911736,-32.575277401818,-6.524600842850,-197.789550000000,-32.850299028088,-288.623150160000,-0.469341039140,-935.574351740001,False,False
development,4.750000000000,330.000000000000,125,48390,217,217,1387,3173.802199999980,1892.473371119804,164.290000000000,1728.183371119804,1281.328828880175,1.281328828880,0.704800140437,0.908074900347,1.099133118045,14206.664520440103,487.644775196363,545.582305999999,60.368663594470,1951.974792380002,1.925121890632,0.656426934345,5.904741146913,126.953917050691,9,102,6,100,101281.328828880170,130,127,14089.668316840107,15223.666399999993,13691.594402440103,14799.364399999991,97.174710536484,97.212879021048,398.073914400004,424.302000000001,13691.594402440103,80,79,-12070.882355819933,-11726.114833859934,344.767521959999,765.409172719999,-737.457132139999,63.470266468104,-0.451494577016,-0.068111156360,-226.418150100013,-13.121455682895,11.623734654545,2.328152972840,56.511300000000,9.385799722311,116.996203599996,-0.513506240583,-976.637344668730,False,False
development,3.500000000000,300.000000000000,125,48390,228,228,1376,3018.999599999977,1988.323737719781,172.613000000000,1815.710737719781,1030.675862280196,1.030675862280,0.551935838808,0.696367393605,1.075570906257,14669.203085640107,393.448962733331,407.841155999999,60.087719298246,2321.158683960006,2.292223491913,0.444035071537,4.520508167896,117.710526315789,17,106,9,96,101030.675862280201,130,129,14089.668316840107,15223.666399999993,13859.337114640104,14984.595399999989,98.365247520236,98.429609571581,230.331202200003,239.071000000004,13859.337114640104,80,80,-12070.882355819933,-11655.456110599927,415.426245220006,928.371452000001,-988.110098739979,51.054241617539,-0.604358878645,-0.091673368147,-595.602041680017,-34.516516414845,105.819547117577,21.194917169756,194.252450000000,32.262832234761,579.534768800000,-0.725898103391,-979.857236981193,False,False
development,8.000000000000,,125,48390,207,207,1397,3107.132599999989,1805.546207199816,156.807000000000,1648.739207199816,1301.586392800171,1.301586392800,0.695974609831,0.881865749126,1.103888732518,13830.244325680105,540.884471401817,912.905755999999,61.352657004831,1848.984786939953,1.830333744038,0.703946512699,6.287856970049,134.198067632850,3,100,0,104,101301.586392800178,130,126,14089.668316840107,15223.666399999993,13784.953904680104,14884.077199999994,97.837320188753,97.769333673786,304.714412160003,339.589199999999,13784.953904680104,80,79,-12070.882355819933,-12203.288052879936,-132.405697060003,151.987512919997,-717.199568220003,64.473719251665,-0.460320107622,-0.063355541886,-123.428144659963,-7.152946570150,-41.615961550909,-8.335386816873,-310.812150000001,-51.621898472710,-259.423991160002,-0.465986662229,-991.516477796007,False,False
development,4.000000000000,300.000000000000,125,48390,226,226,1378,3060.827399999978,1970.894622159790,171.094000000000,1799.800622159790,1089.932777840187,1.089932777840,0.583936271855,0.737661347992,1.080429820352,14641.284416640108,439.717170166665,460.815355999996,60.176991150442,2397.621682760000,2.365151935654,0.454589139595,4.822711406373,119.137168141593,13,106,10,97,101089.932777840193,130,129,14089.668316840107,15223.666399999993,13859.337114640104,14984.595399999989,98.365247520236,98.429609571581,230.331202200003,239.071000000004,13859.337114640104,80,80,-12070.882355819933,-11879.731199399928,191.151156420005,658.338652000003,-928.853183179987,53.989516416560,-0.572358445598,-0.086814454052,-672.065040480011,-38.947724114811,59.551339684243,11.927717953216,141.278250000003,23.464499305778,551.616099800001,-0.715344035333,-997.740985137868,False,False
development,7.250000000000,,125,48390,207,207,1397,3097.815799999992,1805.486740559813,156.800000000000,1648.686740559813,1292.329059440177,1.292329059440,0.684800599279,0.862778832650,1.103314284884,13801.045166680107,539.071578161817,828.138805999997,61.352657004831,1983.602462679977,1.962092224462,0.651506077329,6.243135552851,133.835748792271,3,100,0,104,101292.329059440177,130,127,14089.668316840107,15223.666399999993,13801.045166680105,14908.827199999994,97.951526298067,97.931909490607,288.623150160001,314.839199999999,13801.045166680105,80,80,-12070.882355819933,-12508.716107239930,-437.833751419997,-229.925241439999,-726.456901579998,64.015159823437,-0.471494118173,-0.063929989520,-258.045820399988,-14.954352356642,-39.803068310909,-7.972276946286,-226.045199999998,-37.543198889244,-288.623150160000,-0.518427097599,-1015.080051739999,False,False
development,6.250000000000,300.000000000000,125,48390,216,216,1388,3174.627799999980,1883.811056239800,163.562000000000,1720.249056239800,1290.816743760179,1.290816743760,0.709211399129,0.912717846834,1.101611106054,13994.317314640106,502.057115452725,715.116205999997,60.185185185185,2110.243689979994,2.078047536156,0.611690843996,5.976003443334,126.541666666667,3,101,15,97,101290.816743760181,130,128,14089.668316840107,15223.666399999993,13734.302478640104,14850.845399999989,97.477826800399,97.551043288757,355.365838200003,372.821000000004,13734.302478640104,80,80,-12070.882355819933,-12351.436170379930,-280.553814559997,84.986728360003,-727.969217259995,63.940247687669,-0.447083318324,-0.065633168351,-384.687047700005,-22.293504500189,-2.788605601817,-0.558538250820,-113.022599999998,-18.771599444622,-95.351002200001,-0.558242330932,-1066.337709787997,False,False
development,4.250000000000,300.000000000000,125,48390,225,225,1379,2911.962999999977,1962.187300999803,170.331000000000,1791.856300999802,949.775699000174,0.949775699000,0.509432987487,0.642201332976,1.070096441427,14499.332276640107,456.170377133333,489.071005999998,60.000000000000,2467.404463879982,2.435019411801,0.384929067327,4.221225328890,121.035555555556,11,105,11,98,100949.775699000180,130,129,14089.668316840107,15223.666399999993,13859.337114640104,14984.595399999989,98.365247520236,98.429609571581,230.331202200003,239.071000000004,13859.337114640104,80,79,-12070.882355819933,-11533.927019799939,536.955336019993,982.452572719997,-1069.010262020000,47.046874574074,-0.646861729966,-0.097147832978,-741.847821599993,-42.991797743584,43.098132717575,8.632255363040,113.022600000001,18.771599444622,409.663959800000,-0.785004107601,-1081.301883317216,False,False
development,7.500000000000,,125,48390,207,207,1397,3018.315799999992,1805.492440559815,156.800000000000,1648.692440559815,1212.823359440175,1.212823359440,0.637974190329,0.799558733604,1.096345884114,13801.045166680107,546.299369070908,856.394455999999,61.352657004831,2009.097362679982,1.987866250692,0.603665796377,5.859050045605,133.859903381643,3,100,0,104,101212.823359440168,130,127,14089.668316840107,15223.666399999993,13801.045166680105,14908.827199999994,97.951526298067,97.931909490607,288.623150160001,314.839199999999,13801.045166680105,80,80,-12070.882355819933,-12588.221807239932,-517.339451419999,-283.936041439999,-805.962601579999,60.076867129950,-0.518320527124,-0.070898390291,-283.540720399993,-16.431840801548,-47.030859220000,-9.419953049722,-254.300850000000,-42.236098750399,-288.623150160000,-0.566267378551,-1094.585751740000,False,False
development,3.750000000000,300.000000000000,125,48390,226,226,1378,2922.435599999979,1970.929032519797,171.115000000000,1799.814032519797,951.506567480181,0.951506567480,0.502414876267,0.627243548440,1.070138989378,14517.521360640108,413.733264333332,432.559705999998,59.734513274336,2453.468526760014,2.419810154411,0.387820979606,4.210206050797,119.486725663717,14,105,10,97,100951.506567480188,130,129,14089.668316840107,15223.666399999993,13859.337114640104,14984.595399999989,98.365247520236,98.429609571581,230.331202200003,239.071000000004,13859.337114640104,80,80,-12070.882355819933,-11625.643579399937,445.238776419996,793.355051999999,-1067.279393539993,47.132612661886,-0.653879841186,-0.097105285026,-727.911884480025,-42.184177942616,85.535245517576,17.132113047370,169.533900000001,28.157399166933,427.853043800002,-0.782112195322,-1096.171962581208,False,False
development,6.000000000000,300.000000000000,125,48390,216,216,1388,3153.459599999979,1883.785222599804,163.562000000000,1720.223222599804,1269.674377400175,1.269674377400,0.692318149573,0.886267015843,1.099780746985,13994.317314640106,503.979148758180,686.860555999998,60.185185185185,2110.243689979994,2.078480271500,0.601671922266,5.878122117593,126.509259259259,4,101,15,96,101269.674377400181,130,128,14089.668316840107,15223.666399999993,13734.302478640104,14850.845399999989,97.477826800399,97.551043288757,355.365838200003,372.821000000004,13734.302478640104,80,80,-12070.882355819933,-12372.578536739933,-301.696180920000,38.349462000000,-749.111583619999,62.892966461811,-0.463976567879,-0.067463527419,-384.687047700005,-22.293504500189,-4.710638907272,-0.943508115238,-84.766949999999,-14.078699583466,-95.351002200001,-0.568261252662,-1096.807529420002,False,False
development,3.000000000000,,125,48390,228,228,1376,2852.674399999994,1988.493663439786,172.634000000000,1815.859663439785,864.180736560207,0.864180736560,0.455322701122,0.567051401807,1.061652938444,14881.042842040122,343.776208069999,350.829755999998,60.526315789474,2481.732204179978,2.448115864801,0.348216755661,3.790266388422,116.640350877193,28,108,0,92,100864.180736560214,130,127,14089.668316840107,15223.666399999993,13801.045166680105,14908.827199999994,97.951526298067,97.931909490607,288.623150160001,314.839199999999,13801.045166680105,80,80,-12070.882355819933,-11805.886383679925,264.995972140008,1198.404252000002,-1154.605224459967,42.806951962530,-0.700972016331,-0.105591335961,-756.175561899989,-43.822123445386,155.492301780909,31.144023448894,251.263850000001,41.731692131605,791.374525200015,-0.821716419266,-1125.801373329513,False,False
development,6.500000000000,300.000000000000,125,48390,216,216,1388,3095.127799999980,1883.816756239802,163.562000000000,1720.254756239802,1211.311043760177,1.211311043760,0.660827731284,0.845687806775,1.094759481306,13994.317314640106,509.284906361816,743.371855999998,60.185185185185,2110.243689979994,2.079675769954,0.574014768774,5.607921498890,126.652777777778,3,101,15,97,101211.311043760172,130,128,14089.668316840107,15223.666399999993,13734.302478640104,14850.845399999989,97.477826800399,97.551043288757,355.365838200003,372.821000000004,13734.302478640104,80,80,-12070.882355819933,-12430.941870379931,-360.059514559998,30.975928360002,-807.474917259997,60.001954994181,-0.495466986169,-0.072484793098,-384.687047700005,-22.293504500189,-10.016396510908,-2.006214354256,-141.278249999999,-23.464499305777,-95.351002200001,-0.595918406154,-1156.645569787999,False,False
development,7.750000000000,,125,48390,207,207,1397,2968.020799999991,1805.503981559813,156.800000000000,1648.703981559813,1162.516818440176,1.162516818440,0.608376911394,0.759696487906,1.091769957775,13830.244325680105,553.527159979999,884.650105999998,61.352657004831,2034.592262679987,2.013654692271,0.571375818027,5.616023277489,133.869565217391,3,100,0,104,101162.516818440170,130,126,14089.668316840107,15223.666399999993,13784.953904680104,14884.077199999994,97.837320188753,97.769333673786,304.714412160003,339.589199999999,13784.953904680104,80,80,-12070.882355819933,-12667.727507239932,-596.845151419999,-337.946841439997,-856.269142579999,57.584946640540,-0.547917806059,-0.075474316630,-309.035620399998,-17.909329246455,-54.258650129091,-10.867629153157,-282.556499999999,-46.928998611555,-259.423991160002,-0.598557356901,-1160.983554740002,False,False
development,6.250000000000,330.000000000000,125,48390,211,211,1393,2991.714799999987,1840.204579959806,159.740000000000,1680.464579959806,1151.510220040180,1.151510220040,0.629584708702,0.806274720125,1.091189022014,13779.238806280104,509.914910889089,715.116205999997,60.189573459716,1914.881539280002,1.890925999891,0.601348018882,5.457394407773,130.672985781991,3,99,7,102,101151.510220040174,130,127,14089.668316840107,15223.666399999993,13779.238806280104,14887.025199999993,97.796757854200,97.788698259967,310.429510560003,336.641200000000,13779.238806280104,80,80,-12070.882355819933,-12368.981158239927,-298.098802419994,-11.181501439995,-867.275740979994,57.039737856027,-0.526710008751,-0.076055252390,-189.324897000013,-10.971815839662,-10.646401038181,-2.132399866629,-113.022599999998,-18.771599444622,-310.429510560003,-0.568585156045,-1177.705251539997,False,False
development,6.000000000000,330.000000000000,125,48390,211,211,1393,2970.546599999986,1840.178746319810,159.740000000000,1680.438746319810,1130.367853680176,1.130367853680,0.613550766369,0.781758742062,1.089365118667,13779.238806280104,511.836944194544,686.860555999998,60.189573459716,1956.776029039975,1.932855604647,0.577668489855,5.357193619337,130.639810426540,4,99,7,101,101130.367853680174,130,127,14089.668316840107,15223.666399999993,13779.238806280104,14887.025199999993,97.796757854200,97.788698259967,310.429510560003,336.641200000000,13779.238806280104,80,80,-12070.882355819933,-12390.123524599931,-319.241168779998,-57.818767799997,-888.418107339998,55.992456630170,-0.542743951084,-0.077879155738,-231.219386759985,-13.399698456405,-12.568434343636,-2.517369731047,-84.766949999999,-14.078699583466,-310.429510560003,-0.592264685073,-1198.847617900001,False,False
development,6.750000000000,300.000000000000,125,48390,216,216,1388,3015.627799999980,1883.822456239801,163.562000000000,1720.260456239801,1131.805343760179,1.131805343760,0.613228370480,0.780442860755,1.087992559021,13994.317314640106,516.512697270907,771.627505999997,60.185185185185,2110.243689979994,2.081306557325,0.536338693552,5.239839554445,126.662037037037,3,101,15,97,101131.805343760177,130,128,14089.668316840107,15223.666399999993,13734.302478640104,14850.845399999989,97.477826800399,97.551043288757,355.365838200003,372.821000000004,13734.302478640104,80,80,-12070.882355819933,-12510.447570379929,-439.565214559996,-23.034871639998,-886.980617259996,56.063662300694,-0.543066346973,-0.079251715383,-384.687047700005,-22.293504500189,-17.244187419999,-3.453890457692,-169.533899999998,-28.157399166933,-95.351002200001,-0.633594481376,-1242.346455459999,False,False
development,6.500000000000,330.000000000000,125,48390,211,211,1393,2912.214799999987,1840.210279959808,159.740000000000,1680.470279959808,1072.004520040179,1.072004520040,0.582391990310,0.741822037594,1.084361749842,13779.238806280104,517.142701798180,743.371855999998,60.189573459716,1914.881539280002,1.892411752575,0.559828113672,5.080590142371,130.786729857820,3,99,7,102,101072.004520040180,130,127,14089.668316840107,15223.666399999993,13779.238806280104,14887.025199999993,97.796757854200,97.788698259967,310.429510560003,336.641200000000,13779.238806280104,80,80,-12070.882355819933,-12448.486858239929,-377.604502419996,-65.192301439996,-946.781440979996,53.101445162540,-0.573902727143,-0.082882524562,-189.324897000013,-10.971815839662,-17.874191947272,-3.580075970065,-141.278249999999,-23.464499305777,-310.429510560003,-0.610105061256,-1257.210951539999,False,False
development,7.000000000000,300.000000000000,125,48390,216,216,1388,2936.127799999980,1883.828156239803,163.562000000000,1720.266156239803,1052.299643760177,1.052299643760,0.566422015390,0.716959655033,1.081308778161,13994.317314640106,523.740488179998,799.883155999999,60.185185185185,2110.243689979994,2.082939904283,0.498662618330,4.871757610001,126.717592592593,3,101,15,97,101052.299643760183,130,128,14089.668316840107,15223.666399999993,13734.302478640104,14850.845399999989,97.477826800399,97.551043288757,355.365838200003,372.821000000004,13734.302478640104,80,80,-12070.882355819933,-12589.953270379930,-519.070914559998,-77.045671639999,-966.486317259997,52.125369607207,-0.589872702063,-0.085935496243,-384.687047700005,-22.293504500189,-24.471978329090,-4.901566561127,-197.789550000000,-32.850299028088,-95.351002200001,-0.671270556597,-1321.852155460000,False,False
development,4.750000000000,300.000000000000,125,48390,219,219,1385,2917.661499999977,1909.859096259805,165.802000000000,1744.057096259805,1007.802403740172,1.007802403740,0.557092626168,0.716754095833,1.076848905803,14121.878566640105,485.292006105454,545.582305999999,59.817351598174,2177.190297979992,2.147848301300,0.462891279956,4.601837460001,124.794520547945,8,102,13,96,101007.802403740177,130,127,14089.668316840107,15223.666399999993,13606.808448640104,14714.595399999989,96.572950779665,96.656055206254,482.859868200003,509.071000000004,13606.808448640104,80,79,-12070.882355819933,-11826.251889799936,244.630466019997,795.115112719997,-1010.983557280002,49.921211222951,-0.599202091284,-0.090395368601,-451.633655700003,-26.173215334343,13.976503745455,2.799396210594,56.511300000000,9.385799722311,32.210249799999,-0.707041894971,-1327.832151063279,False,False
development,6.750000000000,330.000000000000,125,48390,211,211,1393,2832.714799999987,1840.215979959806,159.740000000000,1680.475979959806,992.498820040180,0.992498820040,0.535962845003,0.679057888505,1.077619379225,13779.238806280104,524.370492707271,771.627505999997,60.189573459716,1959.826966359964,1.937491521757,0.506421657155,4.703785876968,130.796208530806,3,99,7,102,100992.498820040186,130,127,14089.668316840107,15223.666399999993,13779.238806280104,14887.025199999993,97.796757854200,97.788698259967,310.429510560003,336.641200000000,13779.238806280104,80,80,-12070.882355819933,-12527.992558239926,-457.110202419994,-119.203101439996,-1026.287140979994,49.163152469053,-0.620331872450,-0.089624895180,-234.270324079975,-13.576507333334,-25.101982856363,-5.027752073500,-169.533899999998,-28.157399166933,-310.429510560003,-0.663511517773,-1336.716651539997,False,False
development,8.000000000000,300.000000000000,125,48390,216,216,1388,2865.944599999977,1883.893322879804,163.569000000000,1720.324322879804,982.051277120173,0.982051277120,0.529953733740,0.671007567262,1.075302219676,14023.516473640106,536.165391419999,912.905755999999,60.185185185185,2110.243689979994,2.084385205414,0.465373398240,4.546533690371,127.074074074074,3,101,15,97,100982.051277120176,130,127,14089.668316840107,15223.666399999993,13718.211216640102,14826.095399999989,97.363620691084,97.388467471936,371.457100200005,397.571000000004,13718.211216640102,80,79,-12070.882355819933,-12364.030916019936,-293.148560200003,250.856282719997,-1036.734683900001,48.645636341948,-0.626340983712,-0.091942054729,-384.687047700005,-22.293504500189,-36.896881569091,-7.390188013281,-310.812150000001,-51.621898472710,-66.151843200001,-0.704559776688,-1358.020527556007,False,False
development,7.250000000000,300.000000000000,125,48390,216,216,1388,2856.627799999980,1883.833856239801,163.562000000000,1720.271856239801,972.793943760178,0.972793943760,0.520415058045,0.655210697237,1.074706615812,13994.317314640106,530.968279089089,828.138805999997,60.185185185185,2110.243689979994,2.084575816858,0.460986543108,4.503675665556,126.726851851852,3,101,15,97,100972.793943760174,130,128,14089.668316840107,15223.666399999993,13734.302478640104,14850.845399999989,97.477826800399,97.551043288757,355.365838200003,372.821000000004,13734.302478640104,80,80,-12070.882355819933,-12669.458970379930,-598.576614559997,-131.056471639999,-1045.992017259996,48.187076913720,-0.635879659408,-0.092537658592,-384.687047700005,-22.293504500189,-31.699769238181,-6.349242664563,-226.045199999998,-37.543198889244,-95.351002200001,-0.708946631819,-1401.357855459999,False,False
