trade_id,ticker,direction,entry_time,entry_price,exit_time,exit_price,shares,position_value,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,duration_bars,entry_z_score,exit_z_score
78,NVDA,-1,2025-01-03 12:46:00-05:00,144.1291684,2025-01-03 13:18:00-05:00,144.218838,138,19893.803999999996,-4.416000000001475,0.966,7.958404799999585,-13.34040480000106,-0.0006705808904119626,TAKE_PROFIT,32,3.151718179759775,-0.7995345997087631
79,NVDA,-1,2025-01-03 15:47:00-05:00,144.536087,2025-01-03 15:56:00-05:00,144.358866,138,19949.97,32.42999999999796,0.966,7.973501999997552,23.490498000000407,0.001177470342060685,FORCED_EOD,9,2.772457391395754,0.44933753379359015
80,NVDA,1,2025-01-06 14:13:00-05:00,150.095013,2025-01-06 14:42:00-05:00,150.299934,133,19958.645,35.245000000001966,0.931,7.990507000000235,26.323493000001733,0.0013189018092160931,TAKE_PROFIT,29,-2.795719113004524,0.297632983791397
81,NVDA,1,2025-01-06 15:38:00-05:00,150.29005199999997,2025-01-06 15:56:00-05:00,149.260142,133,19984.579999999998,-129.00999999999985,0.931,7.968029999996503,-137.90902999999636,-0.006900771995208124,FORCED_EOD,18,-2.7271520620456076,-2.0674167464491475
82,NVDA,1,2025-01-07 14:14:00-05:00,142.148424,2025-01-07 15:03:00-05:00,141.21175200000002,140,19896.8,-123.19999999999936,0.98,7.934079999998858,-132.11407999999824,-0.006639966225724651,TAKE_PROFIT,49,-2.3224863007184964,1.2604674351863052
83,NVDA,-1,2025-01-10 15:16:00-05:00,135.86272202,2025-01-10 15:53:00-05:00,135.75714599999998,147,19975.815300000002,23.50530000000319,1.029,7.985625059998881,14.490674940004308,0.0007254109392973966,TAKE_PROFIT,37,2.075154084817216,0.011900444630698271
84,NVDA,-1,2025-01-15 10:57:00-05:00,135.162962,2025-01-15 12:03:00-05:00,133.94688402,147,19872.93,186.67530000000102,1.029,7.911836940001848,177.73446305999917,0.00894354597233519,TAKE_PROFIT,66,2.68837591644421,0.19994040393986345
85,NVDA,1,2025-01-16 13:16:00-05:00,134.841963,2025-01-16 13:42:00-05:00,134.083178,148,19952.62,-104.33999999999764,1.036,7.960180000000719,-113.33617999999836,-0.005680265549085703,TAKE_PROFIT,26,-2.1705796515696263,0.19981307831948827
86,NVDA,-1,2025-01-22 13:47:00-05:00,147.350524,2025-01-22 14:55:00-05:00,147.54770364,135,19896.3,-18.657000000001602,0.9450000000000001,7.962251399998621,-27.564251400000224,-0.0013853958474691387,TAKE_PROFIT,68,2.651031289866529,0.6487328647851232
87,NVDA,1,2025-01-27 11:31:00-05:00,119.17383000000001,2025-01-27 11:52:00-05:00,120.485898,167,19898.05,227.1199999999999,1.169,8.004644000000496,217.94635599999938,0.010953151489718812,TAKE_PROFIT,21,-2.9943048838194724,0.24436384931923835
88,NVDA,-1,2025-01-28 13:57:00-05:00,126.5551839,2025-01-28 14:30:00-05:00,126.79535399999999,158,19999.719,-29.940999999999264,1.106,8.005875799998535,-39.0528757999978,-0.0019526712250306016,TAKE_PROFIT,33,2.4824346999320097,-0.13704193996847322
89,NVDA,-1,2025-01-28 15:45:00-05:00,127.699455,2025-01-28 15:56:00-05:00,128.405676,156,19925.1,-102.18000000000018,1.092,7.990475999999717,-111.2624759999999,-0.0055840360148757045,FORCED_EOD,11,2.417760373345438,1.544880585154088
