beta_mode,beta_days,window,z_entry,hook_delta,hook_timeout,exit_band,z_lockout,direction,trades,net_pnl,gross_pnl,costs,net_return_pct,gross_return_pct,net_sharpe,gross_sharpe,net_sortino,max_drawdown_pct,win_rate_pct,profit_factor,gross_profit_factor,avg_net_trade,median_net_trade,avg_duration,long_net_pnl,short_net_pnl
dynamic_rolling,20,120,3.0,0.15,5,0.0,4.0,both,156,1081.037268680127,2488.989999999996,1407.9527313198691,1.081037268680127,2.4889899999999963,0.5760721213466994,1.3098614590160025,0.8874363091750657,2.1539712962999475,62.17948717948718,1.1569230758977336,1.3909146423219527,6.929726081282865,15.077799999998334,58.19230769230769,647.0383341600601,433.9989345200674
dynamic_rolling,20,15,3.0,0.15,5,0.0,4.0,both,94,372.96009382007446,1222.6342999999943,849.6742061799198,0.37296009382007445,1.2226342999999944,0.5446558604140436,1.7401149512713767,0.8636153545696366,0.5454814890800044,45.744680851063826,1.1690149867964597,1.6858125815312044,3.9676605725539837,-5.089956549999232,12.712765957446809,167.63262810003258,205.3274657200418
dynamic_rolling,20,15,3.0,0.15,10,0.0,4.0,both,94,372.96009382007446,1222.6342999999943,849.6742061799198,0.37296009382007445,1.2226342999999944,0.5446558604140436,1.7401149512713767,0.8636153545696366,0.5454814890800044,45.744680851063826,1.1690149867964597,1.6858125815312044,3.9676605725539837,-5.089956549999232,12.712765957446809,167.63262810003258,205.3274657200418
dynamic_rolling,20,15,3.0,0.05,5,0.0,4.0,both,94,366.0387098200745,1215.7142999999933,849.6755901799188,0.36603870982007447,1.2157142999999933,0.535768906106535,1.734066967376353,0.8476451970042387,0.5454814890800044,45.744680851063826,1.1658784109408737,1.6819309440994747,3.8940288278731328,-5.089956549999232,12.72340425531915,160.7112441000326,205.3274657200418
dynamic_rolling,20,15,3.0,0.05,10,0.0,4.0,both,94,366.0387098200745,1215.7142999999933,849.6755901799188,0.36603870982007447,1.2157142999999933,0.535768906106535,1.734066967376353,0.8476451970042387,0.5454814890800044,45.744680851063826,1.1658784109408737,1.6819309440994747,3.8940288278731328,-5.089956549999232,12.72340425531915,160.7112441000326,205.3274657200418
dynamic_rolling,20,15,3.0,0.05,20,0.0,4.0,both,94,366.0387098200745,1215.7142999999933,849.6755901799188,0.36603870982007447,1.2157142999999933,0.535768906106535,1.734066967376353,0.8476451970042387,0.5454814890800044,45.744680851063826,1.1658784109408737,1.6819309440994747,3.8940288278731328,-5.089956549999232,12.72340425531915,160.7112441000326,205.3274657200418
dynamic_rolling,20,15,3.0,0.05,5,0.0,,both,94,366.0387098200745,1215.7142999999933,849.6755901799188,0.36603870982007447,1.2157142999999933,0.535768906106535,1.734066967376353,0.8476451970042387,0.5454814890800044,45.744680851063826,1.1658784109408737,1.6819309440994747,3.8940288278731328,-5.089956549999232,12.72340425531915,160.7112441000326,205.3274657200418
dynamic_rolling,20,15,3.0,0.05,10,0.0,,both,94,366.0387098200745,1215.7142999999933,849.6755901799188,0.36603870982007447,1.2157142999999933,0.535768906106535,1.734066967376353,0.8476451970042387,0.5454814890800044,45.744680851063826,1.1658784109408737,1.6819309440994747,3.8940288278731328,-5.089956549999232,12.72340425531915,160.7112441000326,205.3274657200418
dynamic_rolling,20,15,3.0,0.05,20,0.0,,both,94,366.0387098200745,1215.7142999999933,849.6755901799188,0.36603870982007447,1.2157142999999933,0.535768906106535,1.734066967376353,0.8476451970042387,0.5454814890800044,45.744680851063826,1.1658784109408737,1.6819309440994747,3.8940288278731328,-5.089956549999232,12.72340425531915,160.7112441000326,205.3274657200418
dynamic_rolling,30,15,3.0,0.0,0,0.0,4.0,both,87,292.7850396200696,1078.5445000000013,785.7594603799317,0.2927850396200696,1.0785445000000013,0.4847980697300097,1.731792002365037,0.7741235579594786,0.5375202451199439,51.724137931034484,1.1478516661631875,1.6678279644595209,3.365345282989306,3.1550089999970563,12.770114942528735,385.4812335000401,-92.6961938799705
dynamic_rolling,30,15,3.0,0.0,0,0.0,,both,87,292.7850396200696,1078.5445000000013,785.7594603799317,0.2927850396200696,1.0785445000000013,0.4847980697300097,1.731792002365037,0.7741235579594786,0.5375202451199439,51.724137931034484,1.1478516661631875,1.6678279644595209,3.365345282989306,3.1550089999970563,12.770114942528735,385.4812335000401,-92.6961938799705
dynamic_rolling,30,60,3.0,0.0,0,0.0,4.0,both,287,880.3935222002697,3470.442400000012,2590.0488777997425,0.8803935222002697,3.470442400000012,0.45473387490135025,1.768884449566697,0.7365143265812516,1.5678206687799832,54.00696864111498,1.0878375592990217,1.3901893799650122,3.0675732480845634,9.818720000000587,34.501742160278745,2145.420714500153,-1265.0271922998836
fixed_1.5,10,60,3.0,0.0,0,0.0,,both,332,879.3209753002634,3873.7085000000047,2994.3875246997413,0.8793209753002634,3.8737085000000047,0.45243418929809126,1.9440900604309557,0.6735989249128721,1.8099446755398239,55.72289156626506,1.0770566404556943,1.3809206370502873,2.6485571545188655,13.69151232000164,34.13253012048193,1385.6026279801463,-506.2816526798836
fixed_1.75,10,15,3.0,0.05,5,0.0,4.0,both,96,269.2303387800656,1137.9176999999793,868.6873612199137,0.26923033878006564,1.1379176999999792,0.42677162166358623,1.7322575558888038,0.6522810235854687,0.6407968448599859,54.166666666666664,1.1384544523727347,1.7165558475091451,2.8044826956256834,1.666182000000771,11.729166666666666,500.3438216200239,-231.11348283995835
fixed_1.75,10,15,3.0,0.05,10,0.0,4.0,both,96,269.2303387800656,1137.9176999999793,868.6873612199137,0.26923033878006564,1.1379176999999792,0.42677162166358623,1.7322575558888038,0.6522810235854687,0.6407968448599859,54.166666666666664,1.1384544523727347,1.7165558475091451,2.8044826956256834,1.666182000000771,11.729166666666666,500.3438216200239,-231.11348283995835
fixed_1.75,10,15,3.0,0.05,20,0.0,4.0,both,96,269.2303387800656,1137.9176999999793,868.6873612199137,0.26923033878006564,1.1379176999999792,0.42677162166358623,1.7322575558888038,0.6522810235854687,0.6407968448599859,54.166666666666664,1.1384544523727347,1.7165558475091451,2.8044826956256834,1.666182000000771,11.729166666666666,500.3438216200239,-231.11348283995835
fixed_1.75,10,15,3.0,0.05,5,0.0,,both,96,269.2303387800656,1137.9176999999793,868.6873612199137,0.26923033878006564,1.1379176999999792,0.42677162166358623,1.7322575558888038,0.6522810235854687,0.6407968448599859,54.166666666666664,1.1384544523727347,1.7165558475091451,2.8044826956256834,1.666182000000771,11.729166666666666,500.3438216200239,-231.11348283995835
fixed_1.75,10,15,3.0,0.05,10,0.0,,both,96,269.2303387800656,1137.9176999999793,868.6873612199137,0.26923033878006564,1.1379176999999792,0.42677162166358623,1.7322575558888038,0.6522810235854687,0.6407968448599859,54.166666666666664,1.1384544523727347,1.7165558475091451,2.8044826956256834,1.666182000000771,11.729166666666666,500.3438216200239,-231.11348283995835
fixed_1.75,10,15,3.0,0.05,20,0.0,,both,96,269.2303387800656,1137.9176999999793,868.6873612199137,0.26923033878006564,1.1379176999999792,0.42677162166358623,1.7322575558888038,0.6522810235854687,0.6407968448599859,54.166666666666664,1.1384544523727347,1.7165558475091451,2.8044826956256834,1.666182000000771,11.729166666666666,500.3438216200239,-231.11348283995835
fixed_1.75,10,15,3.0,0.15,5,0.0,4.0,both,96,269.2303387800656,1137.9176999999793,868.6873612199137,0.26923033878006564,1.1379176999999792,0.42677162166358623,1.7322575558888038,0.6522810235854687,0.6407968448599859,54.166666666666664,1.1384544523727347,1.7165558475091451,2.8044826956256834,1.666182000000771,11.729166666666666,500.3438216200239,-231.11348283995835
fixed_1.75,10,15,3.0,0.15,10,0.0,4.0,both,96,269.2303387800656,1137.9176999999793,868.6873612199137,0.26923033878006564,1.1379176999999792,0.42677162166358623,1.7322575558888038,0.6522810235854687,0.6407968448599859,54.166666666666664,1.1384544523727347,1.7165558475091451,2.8044826956256834,1.666182000000771,11.729166666666666,500.3438216200239,-231.11348283995835
dynamic_rolling,20,15,3.0,0.0,0,0.0,4.0,both,95,285.16494468007227,1143.8551999999995,858.6902553199272,0.28516494468007225,1.1438551999999995,0.4117951895609972,1.6132191939049743,0.6334386384849922,0.6894540740799421,50.526315789473685,1.1229490649593623,1.5952303317819656,3.0017362597902344,2.095680000002975,13.6,117.64037432004673,167.52457036002562
dynamic_rolling,20,15,3.0,0.0,0,0.0,,both,95,285.16494468007227,1143.8551999999995,858.6902553199272,0.28516494468007225,1.1438551999999995,0.4117951895609972,1.6132191939049743,0.6334386384849922,0.6894540740799421,50.526315789473685,1.1229490649593623,1.5952303317819656,3.0017362597902344,2.095680000002975,13.6,117.64037432004673,167.52457036002562
