stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
3.7500000000,1.0000000000,125.0000000000,48390.0000000000,243.0000000000,125.0000000000,243.0000000000,1361.0000000000,2504.9686000000,2118.8539578798,183.8410000000,1935.0129578798,386.1146421202,0.3861146421,63.3744855967,1.0287566410,0.2229391385,0.2703526416,2103.2829081800,2.0905779912,1.5889491445,105.7736625514,13.0000000000,131.0000000000,99.0000000000,405.2932098765,108.0781893004
4.2500000000,1.0000000000,125.0000000000,48390.0000000000,241.0000000000,125.0000000000,241.0000000000,1363.0000000000,2472.7315000000,2101.3809734598,182.2870000000,1919.0939734598,371.3505265402,0.3713505265,63.4854771784,1.0276644352,0.2181553326,0.2666826073,2044.1304265400,2.0317828211,1.5408735541,107.7344398340,10.0000000000,131.0000000000,100.0000000000,459.2292531120,108.0539419087
3.5000000000,1.0000000000,125.0000000000,48390.0000000000,245.0000000000,125.0000000000,245.0000000000,1359.0000000000,2496.7626000000,2136.2119770797,185.3390000000,1950.8729770797,360.5506229203,0.3605506229,63.6734693878,1.0265570144,0.2128710479,0.2606716615,1969.0182661800,1.9571243771,1.4716351956,104.1346938776,15.0000000000,132.0000000000,98.0000000000,378.2428571429,108.0693877551
4.5000000000,1.5000000000,125.0000000000,48390.0000000000,192.0000000000,125.0000000000,192.0000000000,1412.0000000000,1946.8658000000,1674.3559855598,145.3130000000,1529.0429855598,272.5098144402,0.2725098144,56.2500000000,1.0209848451,0.1702294029,0.2152428849,2822.7875212799,2.7931048520,1.4193219502,150.7395833333,9.0000000000,75.0000000000,108.0000000000,486.5390625000,162.1796875000
5.7500000000,0.7500000000,125.0000000000,48390.0000000000,271.0000000000,125.0000000000,271.0000000000,1333.0000000000,2607.3145000000,2363.0359777798,205.1770000000,2157.8589777798,244.2785222202,0.2442785222,70.4797047970,1.0188395272,0.1610401841,0.1968077754,1929.0484770199,1.9117640241,0.9013967610,86.5461254613,5.0000000000,176.0000000000,90.0000000000,621.9123616236,81.1190036900
4.7500000000,0.7500000000,125.0000000000,48390.0000000000,275.0000000000,125.0000000000,275.0000000000,1329.0000000000,2634.9262000000,2397.9050685198,208.1450000000,2189.7600685198,237.0211314803,0.2370211315,69.8181818182,1.0182146304,0.1571721197,0.1924425759,1980.5244996199,1.9627788167,0.8618950236,85.5527272727,8.0000000000,176.0000000000,91.0000000000,513.6045454545,81.0954545455
5.5000000000,0.7500000000,125.0000000000,48390.0000000000,273.0000000000,125.0000000000,273.0000000000,1331.0000000000,2549.6227000000,2380.4588958197,206.6750000000,2173.7838958197,169.1638041803,0.1691638042,70.6959706960,1.0128621309,0.1168493939,0.1428376076,1798.3030270199,1.7821900654,0.6196476344,85.6080586081,7.0000000000,177.0000000000,89.0000000000,594.8260073260,81.1126373626
5.2500000000,1.5000000000,125.0000000000,48390.0000000000,187.0000000000,125.0000000000,187.0000000000,1417.0000000000,1766.0458000000,1630.8859035598,141.4840000000,1489.4019035598,135.1598964402,0.1351598964,56.1497326203,1.0106545356,0.0957286980,0.1237879683,2727.2661092799,2.6985878834,0.7227801949,155.3475935829,6.0000000000,73.0000000000,108.0000000000,567.4491978610,162.1283422460
4.5000000000,1.7500000000,125.0000000000,48390.0000000000,178.0000000000,125.0000000000,178.0000000000,1426.0000000000,1662.1408000000,1552.2140635198,134.7640000000,1417.4500635198,109.9267364802,0.1099267365,55.6179775281,1.0084535530,0.0782713722,0.1005452585,2964.8379346400,2.9331864429,0.6175659353,167.1460674157,9.0000000000,61.0000000000,108.0000000000,486.7078651685,189.2752808989
2.7500000000,1.2500000000,125.0000000000,48390.0000000000,230.0000000000,125.0000000000,230.0000000000,1374.0000000000,2112.6574000000,2005.8678374798,174.0830000000,1831.7848374798,106.7895625202,0.1067895625,59.1304347826,1.0073572107,0.0738962459,0.0916727000,2192.3656951400,2.1710366338,0.4643024457,114.1869565217,33.0000000000,106.0000000000,91.0000000000,297.3467391304,135.1576086957
