stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
3.7500000000,1.7500000000,125.0000000000,48390.0000000000,215.0000000000,124.0000000000,215.0000000000,1388.0000000000,155.8891000000,1812.9186822998,105.3990000000,1707.5196822998,-1657.0295822998,-1.6570295823,57.2093023256,0.8664802053,-1.4001886566,-1.8628198708,3354.3452171799,3.3511685468,-7.7071143363,115.9720930233,25.0000000000,84.0000000000,106.0000000000,262.6220930233,122.5569767442
0.5000000000,3.2500000000,125.0000000000,48390.0000000000,420.0000000000,124.0000000000,420.0000000000,1183.0000000000,1936.6298000000,3543.8778531196,207.9700000000,3335.9078531196,-1607.2480531196,-1.6072480531,25.0000000000,0.8808368264,-1.4046998364,-1.8434688161,2645.5623028398,2.6455623028,-3.8267810789,45.8309523810,303.0000000000,34.0000000000,83.0000000000,35.3690476190,229.8988095238
0.5000000000,6.2500000000,125.0000000000,48390.0000000000,378.0000000000,124.0000000000,378.0000000000,1225.0000000000,1472.4542000000,3190.2236281197,187.7540000000,3002.4696281197,-1717.7694281197,-1.7177694281,23.8095238095,0.8614570516,-1.4064969165,-1.9728127157,2607.0995535198,2.6070995535,-4.5443635665,56.3253968254,278.0000000000,5.0000000000,95.0000000000,35.4788359788,443.4854497354
5.2500000000,2.0000000000,125.0000000000,48390.0000000000,191.0000000000,124.0000000000,191.0000000000,1412.0000000000,-185.1757000000,1610.9269529398,93.9820000000,1516.9449529398,-1796.1026529399,-1.7961026529,54.9738219895,0.8493253022,-1.4091936253,-1.8238012845,3661.9668742199,3.6497628739,-9.4036788112,139.1465968586,11.0000000000,65.0000000000,115.0000000000,369.0392670157,140.5863874346
4.2500000000,3.2500000000,125.0000000000,48390.0000000000,162.0000000000,124.0000000000,162.0000000000,1441.0000000000,-452.2556000000,1366.6200420399,80.1500000000,1286.4700420399,-1818.8756420399,-1.8188756420,51.2345679012,0.8406087274,-1.4203802589,-1.8969744695,3968.2970064599,3.9560997312,-11.2276274200,175.8580246914,18.0000000000,29.0000000000,115.0000000000,300.3858024691,229.7067901235
8.2500000000,1.7500000000,125.0000000000,48390.0000000000,189.0000000000,124.0000000000,189.0000000000,1414.0000000000,-231.6161000000,1593.7311893399,92.8130000000,1500.9181893399,-1825.3472893399,-1.8253472893,55.0264550265,0.8326388682,-1.4209033964,-1.8192232829,3638.7183944199,3.6273265302,-9.6579221658,142.3439153439,1.0000000000,71.0000000000,117.0000000000,578.7658730159,122.7685185185
2.7500000000,1.5000000000,125.0000000000,48390.0000000000,253.0000000000,124.0000000000,253.0000000000,1350.0000000000,387.4719000000,2134.1583002198,124.7890000000,2009.3693002198,-1746.6864002198,-1.7466864002,55.3359683794,0.8674548692,-1.4209684337,-1.7652746705,2815.6357112999,2.8156357113,-6.9038988151,94.9446640316,41.0000000000,110.0000000000,102.0000000000,193.7717391304,105.6936758893
2.5000000000,1.7500000000,125.0000000000,48390.0000000000,239.0000000000,124.0000000000,239.0000000000,1364.0000000000,227.3690000000,2015.9875756398,117.7820000000,1898.2055756398,-1788.6185756398,-1.7886185756,53.9748953975,0.8633244075,-1.4237596174,-1.7994994079,3174.6378022999,3.1746378023,-7.4837597307,100.5313807531,49.0000000000,87.0000000000,103.0000000000,176.0041841004,123.2029288703
8.5000000000,1.7500000000,125.0000000000,48390.0000000000,189.0000000000,124.0000000000,189.0000000000,1414.0000000000,-246.6161000000,1593.7341893399,92.8130000000,1500.9211893399,-1840.3502893399,-1.8403502893,55.0264550265,0.8314950766,-1.4292957425,-1.8270991544,3638.7183944199,3.6273265302,-9.7373031182,142.3492063492,1.0000000000,71.0000000000,117.0000000000,596.3042328042,122.7685185185
4.0000000000,3.0000000000,125.0000000000,48390.0000000000,169.0000000000,124.0000000000,169.0000000000,1434.0000000000,-381.1037000000,1425.6007156599,83.4470000000,1342.1537156599,-1806.7044156599,-1.8067044157,52.6627218935,0.8481511356,-1.4321816760,-1.9341933981,3987.4634991799,3.9778743948,-10.6905586725,165.8698224852,22.0000000000,34.0000000000,113.0000000000,282.1538461538,211.6153846154
